Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Children,Age,Partner,Family_Size,Age_Category,MntTotal,Cluster
1984.0,Post Graduated,42710.0,1,0,38.0,252.0,3.0,42.0,4.0,3.0,102.0,2.0,4.0,5.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,39.0,Not Partner,2,Adult,406.0,1
1982.0,Post Graduated,84169.0,0,0,9.0,1285.0,19.0,403.0,0.0,19.0,0.0,1.0,7.0,6.0,6.0,3.0,0,1,1,0,0,0.0,3,11,1,0,41.0,Partner,2,Adult,1726.0,0
1976.0,Graduated,54058.0,0,1,56.0,198.0,18.0,252.0,32.0,108.0,54.0,2.0,4.0,6.0,8.0,3.0,0,0,0,0,0,0.0,3,11,0,1,47.0,Partner,3,Adult,662.0,2
1990.0,Graduated,24683.0,1,0,98.0,8.0,4.0,10.0,6.0,7.0,6.0,2.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0.0,3,11,0,1,33.0,Partner,3,Adult,41.0,3
1964.0,Graduated,85620.0,0,0,68.0,416.0,46.0,915.0,60.0,107.0,46.0,1.0,3.0,6.0,4.0,1.0,0,0,0,0,0,0.0,3,11,1,0,59.0,Not Partner,1,Adult,1590.0,2
1980.0,Graduated,47850.0,1,0,72.0,42.0,7.0,43.0,20.0,12.0,10.0,1.0,3.0,0.0,4.0,6.0,0,0,0,0,0,0.0,3,11,0,1,43.0,Partner,3,Adult,134.0,1
1968.0,Graduated,19514.0,1,1,47.0,14.0,3.0,21.0,2.0,1.0,28.0,4.0,3.0,1.0,2.0,8.0,1,0,0,0,0,0.0,3,11,1,2,55.0,Partner,4,Adult,69.0,0
1973.0,Post Graduated,27159.0,1,1,33.0,17.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,2,50.0,Partner,4,Adult,21.0,2
1963.0,Graduated,39548.0,1,1,87.0,15.0,4.0,10.0,3.0,4.0,18.0,2.0,1.0,1.0,3.0,3.0,0,0,0,0,0,0.0,3,11,0,2,60.0,Not Partner,3,Adult,54.0,2
1989.0,Graduated,21474.0,1,0,0.0,6.0,16.0,24.0,11.0,0.0,34.0,2.0,3.0,1.0,2.0,7.0,1,0,0,0,0,0.0,3,11,1,1,34.0,Not Partner,2,Adult,91.0,0
1971.0,Post Graduated,60504.0,0,1,73.0,458.0,0.0,24.0,6.0,4.0,34.0,2.0,6.0,2.0,8.0,6.0,0,0,0,0,0,0.0,3,11,0,1,52.0,Not Partner,2,Adult,526.0,2
1963.0,Graduated,22419.0,0,0,74.0,30.0,3.0,47.0,19.0,21.0,42.0,1.0,3.0,2.0,2.0,8.0,0,0,0,0,0,0.0,3,11,0,0,60.0,Partner,2,Adult,162.0,0
1949.0,Post Graduated,81698.0,0,0,4.0,179.0,28.0,520.0,111.0,123.0,47.0,1.0,3.0,8.0,13.0,1.0,0,0,0,0,0,0.0,3,11,1,0,74.0,Partner,2,Elderly,1008.0,1
1952.0,Graduated,43462.0,1,1,50.0,90.0,17.0,97.0,15.0,6.0,15.0,6.0,4.0,1.0,5.0,8.0,0,0,0,0,0,0.0,3,11,0,2,71.0,Partner,4,Elderly,240.0,4
1978.0,Post Graduated,54880.0,1,0,57.0,308.0,85.0,137.0,102.0,45.0,118.0,2.0,6.0,2.0,11.0,5.0,0,0,0,0,0,0.0,3,11,0,1,45.0,Not Partner,2,Adult,795.0,1
1982.0,Graduated,79908.0,0,0,30.0,557.0,129.0,761.0,29.0,177.22000000000025,111.0,1.0,5.0,6.0,7.0,2.0,0,0,1,0,0,0.0,3,11,0,0,41.0,Partner,2,Adult,1764.2200000000003,2
1970.0,Graduated,15315.0,0,0,27.0,7.0,4.0,13.0,15.0,8.0,17.0,2.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0.0,3,11,0,0,53.0,Partner,2,Adult,64.0,1
1959.0,Graduated,87771.0,0,1,61.0,1285.0,38.0,287.0,50.0,57.0,33.0,1.0,5.0,10.0,4.0,6.0,0,1,1,1,1,0.0,3,11,1,1,64.0,Partner,3,Elderly,1750.0,4
1978.0,Graduated,33039.0,1,0,4.0,30.0,8.0,12.0,8.0,8.0,12.0,1.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0.0,3,11,0,1,45.0,Partner,3,Adult,78.0,2
1980.0,Graduated,81741.0,0,0,75.0,249.0,153.0,915.0,58.0,134.0,38.0,0.0,6.0,6.0,7.0,2.0,0,0,0,0,0,0.0,3,11,0,0,43.0,Not Partner,1,Adult,1547.0,1
1971.0,Post Graduated,71499.0,0,1,12.0,465.0,25.0,132.0,136.0,0.0,37.0,2.0,8.0,3.0,13.0,4.0,0,0,0,0,0,0.0,3,11,0,1,52.0,Partner,3,Adult,795.0,2
1970.0,Graduated,62466.0,0,1,13.0,129.0,129.0,259.0,168.0,121.0,83.0,5.0,6.0,3.0,12.0,4.0,0,0,0,0,0,0.0,3,11,0,1,53.0,Partner,3,Adult,889.0,1
1963.0,Post Graduated,48799.0,0,1,9.0,174.0,18.0,81.0,28.0,6.0,24.0,3.0,3.0,2.0,7.0,3.0,0,0,0,0,0,0.0,3,11,0,1,60.0,Not Partner,2,Adult,331.0,3
1950.0,Post Graduated,52157.0,0,1,48.0,189.0,2.0,29.0,3.0,2.0,40.0,2.0,3.0,2.0,5.0,4.0,0,0,0,0,0,0.0,3,11,0,1,73.0,Partner,3,Elderly,265.0,1
1962.0,Graduated,66565.0,0,1,80.0,747.0,10.0,161.0,65.0,40.0,42.0,4.0,4.0,2.0,9.0,8.0,0,0,0,0,0,0.0,3,11,0,1,61.0,Not Partner,2,Elderly,1065.0,2
1951.0,Post Graduated,29298.0,1,1,60.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0,0,0,0,0,0.0,3,11,0,2,72.0,Partner,4,Elderly,11.0,1
1979.0,Graduated,47691.0,0,1,43.0,14.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,0,0,0,0,0,0.0,3,11,0,1,44.0,Not Partner,2,Adult,21.0,2
1970.0,Graduated,38200.0,1,1,19.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0,0,0,0,0,0.0,3,11,0,2,53.0,Partner,4,Adult,17.0,1
1974.0,Graduated,44989.0,0,1,26.0,98.0,0.0,106.0,49.0,10.0,106.0,5.0,5.0,1.0,5.0,6.0,0,0,0,0,0,0.0,3,11,0,1,49.0,Partner,3,Adult,369.0,1
1968.0,Post Graduated,38443.0,1,1,58.0,32.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,2,55.0,Partner,4,Adult,38.0,1
1978.0,Graduated,38593.0,1,0,42.0,51.0,12.0,49.0,17.0,24.0,24.0,3.0,4.0,1.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,45.0,Not Partner,2,Adult,177.0,1
1970.0,Post Graduated,64413.0,0,1,27.0,200.0,5.0,44.0,0.0,10.0,20.0,1.0,5.0,1.0,5.0,5.0,0,0,0,0,0,0.0,3,11,0,1,53.0,Partner,3,Adult,279.0,0
1981.0,Post Graduated,36959.0,1,0,56.0,25.0,6.0,25.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,42.0,Partner,3,Adult,62.0,2
1977.0,Post Graduated,61996.0,0,1,27.0,1050.0,12.0,144.0,0.0,0.0,24.0,3.0,6.0,4.0,8.0,5.0,0,1,0,1,1,0.0,3,11,1,1,46.0,Partner,3,Adult,1230.0,2
1968.0,Graduated,51287.0,1,1,10.0,117.0,0.0,22.0,13.0,0.0,30.0,3.0,4.0,1.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,2,55.0,Partner,4,Adult,182.0,3
1970.0,Graduated,13260.0,1,1,48.0,9.0,4.0,17.0,10.0,2.0,7.0,4.0,3.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,2,53.0,Partner,4,Adult,49.0,4
1966.0,Post Graduated,47472.0,1,1,39.0,56.0,0.0,11.0,0.0,0.0,8.0,2.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0.0,3,11,0,2,57.0,Partner,4,Adult,75.0,2
1956.0,Post Graduated,54603.0,1,1,85.0,145.0,13.0,46.0,17.0,2.0,4.0,6.0,4.0,2.0,4.0,7.0,0,0,0,0,0,0.0,3,11,0,2,67.0,Partner,4,Elderly,227.0,0
1974.0,Post Graduated,45207.0,1,1,64.0,203.0,0.0,10.0,0.0,0.0,2.0,5.0,3.0,1.0,6.0,6.0,0,1,0,0,0,0.0,3,11,0,2,49.0,Partner,4,Adult,215.0,1
1951.0,Graduated,40689.0,0,1,69.0,270.0,3.0,27.0,39.0,6.0,99.0,7.0,7.0,1.0,5.0,8.0,0,0,0,0,0,0.0,3,11,0,1,72.0,Partner,3,Elderly,444.0,2
1967.0,Graduated,47821.0,1,1,54.0,9.0,0.0,16.0,6.0,6.0,10.0,1.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,2,56.0,Partner,4,Adult,47.0,3
1951.0,Post Graduated,27450.0,0,0,57.0,37.0,12.0,23.0,8.0,11.0,52.0,1.0,2.0,1.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,0,72.0,Partner,2,Elderly,143.0,4
1983.0,Graduated,39453.0,1,0,64.0,46.0,0.0,7.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,40.0,Partner,3,Adult,55.0,1
1971.0,Graduated,26850.0,1,1,10.0,31.0,1.0,13.0,7.0,2.0,9.0,4.0,2.0,1.0,4.0,4.0,0,0,0,0,0,0.0,3,11,0,2,52.0,Partner,4,Adult,63.0,1
1955.0,Graduated,79800.0,0,0,65.0,1060.0,21.0,530.0,32.0,0.0,224.0,1.0,5.0,10.610000000000127,5.0,3.0,1,0,1,1,0,0.0,3,11,1,0,68.0,Not Partner,1,Elderly,1867.0,1
1961.0,Post Graduated,61794.0,0,1,74.0,264.0,47.0,188.0,54.0,47.0,11.0,2.0,4.0,4.0,10.0,2.0,0,0,0,0,0,0.0,3,11,0,1,62.0,Partner,3,Elderly,611.0,4
1955.0,Graduated,53863.0,0,1,4.0,399.0,4.0,30.0,6.0,4.0,30.0,3.0,7.0,1.0,7.0,7.0,0,1,0,0,0,0.0,3,11,0,1,68.0,Partner,3,Elderly,473.0,2
1959.0,Graduated,24221.0,0,0,94.0,8.0,9.0,9.0,2.0,5.0,22.0,1.0,1.0,1.0,3.0,4.0,0,0,0,0,0,0.0,3,11,0,0,64.0,Partner,2,Elderly,55.0,0
1984.0,Post Graduated,39684.0,1,0,41.0,19.0,0.0,35.0,6.0,4.0,17.0,2.0,2.0,1.0,2.0,7.0,0,0,0,0,0,0.0,3,11,1,1,39.0,Not Partner,2,Adult,81.0,2
1975.0,Post Graduated,92163.0,0,0,25.0,817.0,172.0,797.0,106.0,163.0,20.0,0.0,5.0,10.610000000000127,5.0,2.0,0,0,1,1,0,0.0,3,11,1,0,48.0,Partner,2,Adult,2075.0,1
1965.0,Post Graduated,69882.0,0,0,94.0,292.0,127.0,635.0,132.0,127.0,165.0,1.0,3.0,7.0,9.0,1.0,0,0,0,0,0,0.0,3,11,0,0,58.0,Not Partner,1,Adult,1478.0,4
1977.0,Graduated,33178.0,1,0,9.0,12.0,6.0,2.0,11.0,2.0,16.0,1.0,1.0,0.0,3.0,4.0,0,0,0,0,0,0.0,3,11,0,1,46.0,Partner,3,Adult,49.0,4
1972.0,Post Graduated,59973.0,0,0,47.0,130.0,30.0,168.0,20.0,34.0,0.0,1.0,3.0,4.0,7.0,1.0,0,0,0,0,0,0.0,3,11,0,0,51.0,Partner,2,Adult,382.0,4
1975.0,Post Graduated,17459.0,1,0,12.0,6.0,4.0,16.0,3.0,10.0,30.0,3.0,3.0,1.0,2.0,7.0,0,0,0,0,0,0.0,3,11,1,1,48.0,Partner,3,Adult,69.0,1
1969.0,Graduated,23910.0,1,0,80.0,16.0,12.0,18.0,7.0,1.0,13.0,1.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,54.0,Not Partner,2,Adult,67.0,2
1969.0,Post Graduated,42169.0,1,1,20.0,19.0,0.0,9.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,2,54.0,Partner,4,Adult,30.0,4
1978.0,Graduated,26224.0,1,0,39.0,4.0,7.0,15.0,13.0,9.0,15.0,3.0,2.0,1.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,45.0,Partner,3,Adult,63.0,4
1981.0,Graduated,31089.0,1,0,57.0,31.0,3.0,31.0,2.0,8.0,4.0,3.0,3.0,0.0,4.0,8.0,0,0,0,0,0,0.0,3,11,0,1,42.0,Partner,3,Adult,79.0,3
1961.0,Graduated,30081.0,0,1,27.0,36.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,62.0,Not Partner,2,Elderly,42.0,3
1960.0,Graduated,62807.0,0,1,83.0,526.0,28.0,135.0,10.0,21.0,99.0,3.0,5.0,3.0,12.0,5.0,0,0,0,0,0,0.0,3,11,0,1,63.0,Partner,3,Elderly,819.0,0
1955.0,Graduated,72906.0,0,0,79.0,400.0,32.0,519.0,71.0,75.0,54.0,1.0,3.0,4.0,9.0,1.0,0,0,0,0,0,0.0,3,11,0,0,68.0,Not Partner,1,Elderly,1151.0,2
1948.0,Post Graduated,61467.0,0,2,69.0,410.0,16.0,114.0,0.0,5.0,49.0,3.0,5.0,2.0,10.0,5.0,0,0,0,0,0,0.0,3,11,0,2,75.0,Partner,4,Elderly,594.0,4
1966.0,Post Graduated,49618.0,1,1,77.0,80.0,3.0,26.0,4.0,2.0,14.0,4.0,3.0,1.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,2,57.0,Partner,4,Adult,129.0,2
1986.0,Post Graduated,21888.0,1,0,15.0,88.0,10.0,46.0,2.0,3.0,64.0,4.0,5.0,1.0,2.0,9.0,0,0,0,0,0,0.0,3,11,1,1,37.0,Not Partner,2,Adult,213.0,4
1973.0,Graduated,42429.0,0,1,98.0,55.0,0.0,6.0,2.0,0.0,4.0,2.0,1.0,1.0,3.0,5.0,0,0,0,0,0,0.0,3,11,0,1,50.0,Not Partner,2,Adult,67.0,1
1956.0,Graduated,26150.0,2,1,61.0,5.0,1.0,13.0,3.0,5.0,1.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,3,67.0,Not Partner,4,Elderly,28.0,2
1975.0,Not Graduated,30801.0,0,1,23.0,8.0,4.0,5.0,15.0,2.0,11.0,2.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,48.0,Partner,3,Adult,45.0,4
1965.0,Graduated,81168.0,0,0,84.0,410.0,0.0,592.0,147.0,22.0,22.0,1.0,6.0,4.0,7.0,3.0,0,0,0,1,0,0.0,3,11,0,0,58.0,Partner,2,Adult,1193.0,0
1969.0,Post Graduated,26877.0,0,0,74.0,101.0,13.0,76.0,20.0,18.0,40.0,2.0,3.0,1.0,6.0,6.0,0,0,0,0,0,0.0,3,11,0,0,54.0,Not Partner,1,Adult,268.0,4
1945.0,Post Graduated,45006.0,0,0,90.0,162.0,25.0,53.0,16.0,0.0,10.0,1.0,3.0,1.0,7.0,3.0,0,0,0,0,0,0.0,3,11,0,0,78.0,Not Partner,1,Elderly,266.0,2
1973.0,Not Graduated,18978.0,1,0,41.0,2.0,8.0,2.0,4.0,7.0,15.0,1.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,1,50.0,Partner,3,Adult,38.0,3
1967.0,Graduated,22574.0,2,1,28.0,25.0,0.0,8.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,3,56.0,Partner,5,Adult,37.0,0
1969.0,Post Graduated,48240.0,0,0,73.0,389.0,91.0,248.0,64.0,49.0,41.0,3.0,6.0,3.0,13.0,5.0,0,0,0,0,0,0.0,3,11,1,0,54.0,Not Partner,1,Adult,882.0,2
1974.0,Graduated,45837.0,1,1,88.0,215.0,13.0,87.0,17.0,17.0,24.0,5.0,6.0,2.0,5.0,7.0,0,0,0,0,0,0.0,3,11,0,2,49.0,Partner,4,Adult,373.0,4
1965.0,Post Graduated,35791.0,2,1,94.0,27.0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,3,58.0,Not Partner,4,Adult,35.0,4
1976.0,Post Graduated,94458.79999999999,1,1,31.0,85.0,1.0,16.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0.0,3,11,0,2,47.0,Partner,4,Adult,107.0,2
1978.0,Graduated,54162.0,1,1,31.0,5.0,6.0,10.0,6.0,5.0,10.0,1.0,1.0,0.0,3.0,4.0,0,0,0,0,0,0.0,3,11,0,2,45.0,Not Partner,3,Adult,42.0,2
1960.0,Post Graduated,30522.0,0,1,6.0,179.0,8.0,83.0,19.0,11.0,26.0,5.0,1.0,2.0,9.0,2.0,0,0,0,0,0,0.0,3,11,0,1,63.0,Partner,3,Elderly,326.0,2
1961.0,Post Graduated,54456.0,0,1,23.0,352.0,0.0,27.0,10.0,0.0,15.0,3.0,6.0,1.0,7.0,6.0,0,0,0,0,0,0.0,3,11,0,1,62.0,Partner,3,Elderly,404.0,4
1971.0,Graduated,31632.0,0,0,92.0,17.0,8.0,12.0,11.0,15.0,32.0,1.0,2.0,1.0,2.0,7.0,0,0,0,0,0,0.0,3,11,0,0,52.0,Not Partner,1,Adult,95.0,0
1949.0,Graduated,72298.0,0,0,52.0,625.0,35.0,169.0,58.0,17.0,35.0,1.0,4.0,3.0,6.0,1.0,0,1,1,0,0,0.0,3,11,0,0,74.0,Not Partner,1,Elderly,939.0,4
1978.0,Graduated,36975.0,1,0,50.0,10.0,6.0,11.0,0.0,4.0,2.0,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,45.0,Not Partner,2,Adult,33.0,0
1955.0,Graduated,72635.0,0,0,54.0,390.0,22.0,323.0,104.0,35.0,107.0,1.0,6.0,8.0,6.0,3.0,0,0,0,1,0,0.0,3,11,0,0,68.0,Partner,2,Elderly,981.0,2
1976.0,Graduated,13624.0,1,0,93.0,10.0,2.0,15.0,2.0,1.0,6.0,2.0,2.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,1,47.0,Partner,3,Adult,36.0,0
1975.0,Graduated,84196.0,0,1,56.0,215.0,63.0,507.0,226.22000000000025,31.0,190.0,1.0,8.0,4.0,7.0,3.0,0,0,0,0,0,0.0,3,11,0,1,48.0,Not Partner,2,Adult,1232.2200000000003,2
1960.0,Graduated,70971.0,0,1,28.0,1001.0,17.0,572.0,93.0,125.0,17.0,7.0,11.0,10.610000000000127,5.0,7.0,0,0,0,0,0,0.0,3,11,1,1,63.0,Partner,3,Elderly,1825.0,2
1977.0,Post Graduated,34487.0,1,1,94.0,19.0,18.0,33.0,24.0,1.0,8.0,3.0,3.0,0.0,3.0,9.0,0,0,0,0,0,0.0,3,11,0,2,46.0,Not Partner,3,Adult,103.0,2
1977.0,Graduated,28769.0,1,0,76.0,41.0,5.0,129.0,10.0,3.0,3.0,3.0,4.0,1.0,4.0,9.0,0,0,0,0,0,0.0,3,11,0,1,46.0,Not Partner,2,Adult,191.0,0
1970.0,Post Graduated,69084.0,1,0,43.0,1181.0,107.0,199.0,39.0,30.0,30.0,2.0,7.0,3.0,13.0,8.0,0,0,0,0,0,0.0,3,11,0,1,53.0,Partner,3,Adult,1586.0,0
1958.0,Post Graduated,65488.0,0,0,46.0,603.0,45.0,207.0,36.0,18.0,54.0,1.0,3.0,4.0,6.0,1.0,0,0,0,0,0,0.0,3,11,0,0,65.0,Partner,2,Elderly,963.0,2
1970.0,Graduated,62466.0,0,1,13.0,129.0,129.0,259.0,168.0,121.0,83.0,5.0,6.0,3.0,12.0,4.0,0,0,0,0,0,0.0,3,11,0,1,53.0,Partner,3,Adult,889.0,1
1960.0,Graduated,32218.0,0,0,27.0,10.0,24.0,15.0,13.0,1.0,30.0,1.0,2.0,1.0,3.0,7.0,1,0,0,0,0,0.0,3,11,1,0,63.0,Not Partner,1,Elderly,93.0,2
1973.0,Graduated,83917.0,0,0,12.0,514.0,22.0,732.0,42.0,177.22000000000025,79.0,1.0,6.0,7.0,7.0,3.0,0,0,0,0,0,0.0,3,11,1,0,50.0,Not Partner,1,Adult,1566.2200000000003,0
1962.0,Graduated,46102.0,2,1,3.0,14.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0,0,0,0,0,0.0,3,11,0,3,61.0,Not Partner,4,Elderly,17.0,2
1952.0,Graduated,84574.0,0,0,72.0,387.0,20.0,713.0,38.0,54.0,163.0,1.0,9.0,10.610000000000127,11.0,5.0,0,0,0,0,0,0.0,3,11,0,0,71.0,Not Partner,1,Elderly,1375.0,2
1962.0,Graduated,56181.0,0,1,6.0,121.0,103.0,69.0,8.0,44.0,48.0,1.0,4.0,2.0,7.0,4.0,0,0,0,0,0,0.0,3,11,0,1,61.0,Partner,3,Elderly,393.0,0
1950.0,Post Graduated,63120.0,0,1,53.0,965.0,69.0,279.0,54.0,41.0,69.0,5.0,8.0,4.0,9.0,7.0,0,0,0,0,0,0.0,3,11,1,1,73.0,Not Partner,2,Elderly,1477.0,1
1971.0,Graduated,73691.0,0,1,58.0,707.0,21.0,250.0,85.0,43.0,73.0,2.0,6.0,2.0,8.0,2.0,1,0,0,0,0,0.0,3,11,0,1,52.0,Partner,3,Adult,1179.0,2
1960.0,Graduated,63381.0,0,1,78.0,571.0,50.0,142.0,33.0,50.0,159.0,4.0,4.0,5.0,13.0,2.0,0,0,0,0,0,0.0,3,11,0,1,63.0,Partner,3,Elderly,1005.0,1
1948.0,Post Graduated,76140.0,0,0,57.0,586.0,66.0,653.0,17.0,0.0,26.0,1.0,5.0,9.0,6.0,2.0,0,0,0,0,0,0.0,3,11,0,0,75.0,Partner,2,Elderly,1348.0,0
1959.0,Post Graduated,62859.0,0,1,37.0,1063.0,89.0,102.0,16.0,12.0,25.0,4.0,9.0,4.0,6.0,6.0,0,0,0,0,0,0.0,3,11,0,1,64.0,Not Partner,2,Elderly,1307.0,4
1964.0,Graduated,45906.0,0,1,20.0,305.0,3.0,27.0,4.0,3.0,144.0,2.0,5.0,4.0,4.0,5.0,1,0,0,0,0,0.0,3,11,0,1,59.0,Not Partner,2,Adult,486.0,1
1947.0,Post Graduated,77632.0,0,0,73.0,1200.0,105.0,758.0,0.0,42.0,147.0,1.0,4.0,2.0,6.0,2.0,0,1,1,0,0,0.0,3,11,1,0,76.0,Partner,2,Elderly,2252.0,1
1971.0,Post Graduated,46463.0,1,1,56.0,163.0,2.0,40.0,8.0,11.0,11.0,7.0,3.0,1.0,6.0,6.0,0,0,0,0,0,0.0,3,11,0,2,52.0,Partner,4,Adult,235.0,2
1970.0,Graduated,94458.79999999999,0,0,36.0,1009.0,172.0,104.0,202.0,21.0,207.0,0.0,9.0,8.0,13.0,3.0,0,0,1,1,0,0.0,3,11,1,0,53.0,Partner,2,Adult,1715.0,4
1970.0,Post Graduated,55282.0,1,0,9.0,125.0,6.0,73.0,8.0,4.0,19.0,1.0,3.0,1.0,6.0,4.0,0,0,0,0,0,0.0,3,11,0,1,53.0,Not Partner,2,Adult,235.0,2
1977.0,Post Graduated,78710.0,0,1,42.0,721.0,0.0,152.0,119.0,50.0,50.0,3.0,7.0,6.0,12.0,4.0,0,0,0,0,0,0.0,3,11,0,1,46.0,Partner,3,Adult,1092.0,3
1958.0,Graduated,66886.0,0,1,28.0,315.0,4.0,62.0,41.0,31.0,146.0,2.0,7.0,1.0,7.0,5.0,0,0,0,0,0,0.0,3,11,0,1,65.0,Partner,3,Elderly,599.0,0
1960.0,Post Graduated,94458.79999999999,0,0,23.0,1000.0,19.0,711.0,125.0,115.0,38.0,0.0,4.0,6.0,9.0,1.0,0,1,0,0,0,0.0,3,11,0,0,63.0,Not Partner,1,Elderly,2008.0,3
1985.0,Graduated,29103.0,1,0,38.0,16.0,0.0,17.0,6.0,3.0,6.0,2.0,1.0,0.0,3.0,9.0,0,0,0,0,0,0.0,3,11,0,1,38.0,Partner,3,Adult,48.0,3
1974.0,Graduated,67445.0,0,1,63.0,757.0,80.0,217.0,29.0,80.0,11.0,5.0,9.0,6.0,12.0,6.0,0,0,0,0,0,0.0,3,11,0,1,49.0,Partner,3,Adult,1174.0,3
1950.0,Post Graduated,50616.0,0,1,71.0,30.0,2.0,25.0,0.0,1.0,9.0,1.0,1.0,1.0,4.0,2.0,0,0,0,0,0,0.0,3,11,0,1,73.0,Partner,3,Elderly,67.0,1
1955.0,Graduated,49431.0,0,1,9.0,219.0,3.0,100.0,26.0,0.0,17.0,2.0,7.0,1.0,5.0,8.0,0,0,0,0,0,0.0,3,11,0,1,68.0,Not Partner,2,Elderly,365.0,3
1975.0,Graduated,94458.79999999999,0,0,81.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0.0,3,11,0,0,48.0,Not Partner,1,Adult,7.0,1
1953.0,Graduated,61278.0,0,1,87.0,111.0,3.0,28.0,2.0,6.0,15.0,2.0,3.0,1.0,4.0,6.0,0,0,0,0,0,0.0,3,11,0,1,70.0,Partner,3,Elderly,165.0,1
1958.0,Graduated,26490.0,0,0,92.0,45.0,47.0,52.0,21.0,20.0,25.0,2.0,3.0,1.0,5.0,6.0,0,0,0,0,0,0.0,3,11,0,0,65.0,Partner,2,Elderly,210.0,2
1947.0,Post Graduated,73059.0,0,1,36.0,410.0,112.0,420.0,0.0,82.0,71.0,1.0,9.0,3.0,13.0,4.0,0,0,0,0,0,0.0,3,11,0,1,76.0,Partner,3,Elderly,1095.0,0
1966.0,Post Graduated,46734.0,1,2,86.0,100.0,1.0,39.0,6.0,1.0,76.0,4.0,3.0,2.0,3.0,6.0,1,0,0,0,0,0.0,3,11,0,3,57.0,Not Partner,4,Adult,223.0,0
1963.0,Graduated,56253.0,0,1,83.0,509.0,0.0,65.0,7.0,11.0,5.0,4.0,7.0,2.0,9.0,6.0,0,0,0,0,0,0.0,3,11,0,1,60.0,Partner,3,Adult,597.0,2
1985.0,Graduated,19986.0,1,0,74.0,3.0,6.0,5.0,0.0,2.0,6.0,1.0,0.0,0.0,3.0,7.0,0,0,0,0,0,0.0,3,11,0,1,38.0,Partner,3,Adult,22.0,0
1975.0,Graduated,58330.0,0,1,87.0,445.0,53.0,213.0,104.0,98.0,151.0,1.0,6.0,4.0,13.0,4.0,0,0,0,0,0,0.0,3,11,0,1,48.0,Not Partner,2,Adult,1064.0,3
1980.0,Not Graduated,25965.0,0,0,29.0,2.0,2.0,11.0,41.0,7.0,11.0,1.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0.0,3,11,0,0,43.0,Partner,2,Adult,74.0,2
1956.0,Post Graduated,14661.0,0,0,88.0,4.0,1.0,11.0,6.0,2.0,2.0,1.0,1.0,0.0,3.0,6.0,0,0,0,0,0,0.0,3,11,0,0,67.0,Partner,2,Elderly,26.0,0
